Molecule_Name,CYP2D6_is_TDI,CYP2D6_TDI,CYP2D6_direct,CYP3A4_is_TDI,CYP3A4_TDI,CYP3A4_direct
OCNT-0475064,,,,False,4.529,
OCNT-0475065,,,,False,5.838,
OCNT-0475066,,,,False,4.406,
OCNT-0475068,,,,False,3.815,
OCNT-0475070,,,,False,4.697,
OCNT-0475078,,,,False,4.232,
OCNT-0475081,,,,False,4.882,
OCNT-0475087,,,,False,6.256,
OCNT-0475093,,,,False,4.821,
OCNT-0475098,,,,False,3.927,
OCNT-0475100,,,,False,4.676,
OCNT-0475102,,,,False,3.73,
OCNT-0475103,,,,False,4.616,
OCNT-0475104,,,,False,4.624,
OCNT-0475106,,,,False,4.099,
OCNT-0475108,,,,False,3.446,
OCNT-0475110,,,,False,5.096,
OCNT-0475113,,,,False,5.873,
OCNT-0475115,,,,False,5.985,
OCNT-0475117,,,,False,6.447,
OCNT-0475119,,,,False,5.909,
OCNT-0475124,,,,False,5.726,
OCNT-0475129,,,,False,5.156,
OCNT-0475130,,,,False,4.644,
OCNT-0475132,,,,False,5.211,
OCNT-0475135,,,,False,5.704,
OCNT-0475145,,,,False,6.577,
OCNT-0475148,,,,False,5.897,
OCNT-0475149,,,,False,6.91,
OCNT-0475155,,,,False,6.042,
OCNT-0475157,,,,False,6.619,
OCNT-0475159,,,,False,6.18,
OCNT-0475161,,,,False,6.231,
OCNT-0475163,,,,False,6.083,
OCNT-0475169,,,,False,3.828,
OCNT-0475172,,,,False,2.317,
OCNT-0475174,,,,False,4.805,
OCNT-0475192,,,,False,3.682,
OCNT-0475194,,,,False,5.453,
OCNT-0475196,,,,False,4.371,
OCNT-0475198,,,,False,5.068,
OCNT-0475200,,,,False,6.066,
OCNT-0475202,,,,False,3.96,
OCNT-0475205,,,,False,3.907,
OCNT-0475206,,,,False,4.515,
OCNT-0475209,,,,False,4.972,
OCNT-0475213,,,,False,4.218,
OCNT-0475217,,,,False,5.673,
OCNT-0475219,,,,False,6.124,
OCNT-0475228,,,,False,4.207,
OCNT-0475233,,,,False,5.18,
OCNT-0475236,,,,False,5.583,
OCNT-0475245,,,,False,5.496,
OCNT-0475246,,,,False,7.185,
OCNT-0475247,,,,False,5.439,
OCNT-0475251,,,,False,5.314,
OCNT-0475255,,,,False,3.894,
OCNT-0475259,,,,False,5.94,
OCNT-0475261,,,,False,5.25,
OCNT-0475263,,,,False,6.487,
OCNT-0475264,,,,False,5.271,
OCNT-0475266,,,,False,5.545,
OCNT-0475269,,,,False,5.765,
OCNT-0475270,,,,False,5.322,
OCNT-0475275,,,,False,6.789,
OCNT-0475277,,,,False,6.527,
OCNT-0475283,,,,False,6.056,
OCNT-0475286,,,,False,4.361,
OCNT-0475288,,,,False,5.702,
OCNT-0475292,,,,False,5.161,
OCNT-0475299,,,,False,5.963,
OCNT-0475300,,,,False,5.172,
OCNT-0475305,,,,False,5.409,
OCNT-0475310,,,,False,4.955,
OCNT-0475312,,,,False,4.796,
OCNT-0475318,,,,False,6.363,
OCNT-0476452,,,,False,2.973,2.233
OCNT-0476550,False,6.529,6.337,True,5.528,5.01
OCNT-0476578,False,4.539,4.494,,,
OCNT-0476778,,,,False,2.788,
OCNT-0476804,,,,False,1.937,
OCNT-0477307,,,,False,4.664,
OCNT-0477348,False,5.259,5.106,,,
OCNT-0477587,False,5.213,5.184,,,
OCNT-0478484,False,4.961,4.793,,,
OCNT-0478539,,,,,,
OCNT-0478585,True,5.675,4.754,False,4.208,3.939
OCNT-0478597,,,,False,6.031,
OCNT-0479142,,,,False,5.091,
OCNT-0479153,,,,False,6.448,
OCNT-0479155,,,,False,3.936,
OCNT-0479157,,,,False,4.19,
OCNT-0479161,,,,False,4.623,
OCNT-0479163,,,,False,5.805,
OCNT-0479165,,,,False,6.321,
OCNT-0479172,,,,False,5.338,
OCNT-0479173,,,,False,6.456,
OCNT-0479175,,,,False,5.803,
OCNT-0479179,,,,False,5.81,
OCNT-0479187,,,,False,6.214,
OCNT-0479188,,,,False,6.274,
OCNT-0479190,,,,False,5.524,
OCNT-0479194,,,,False,6.224,
OCNT-0479195,,,,False,4.794,
OCNT-0479203,,,,False,5.771,
OCNT-0479211,,,,False,6.368,
OCNT-0479220,,,,False,5.45,
OCNT-0479222,,,,False,5.191,
OCNT-0479224,,,,False,5.168,
OCNT-0479226,,,,False,5.551,
OCNT-0479228,,,,False,5.105,
OCNT-0479230,,,,False,4.911,
OCNT-0479232,,,,False,5.368,
OCNT-0479233,,,,False,5.846,
OCNT-0479239,,,,False,5.688,
OCNT-0479245,,,,False,6.338,
OCNT-0479247,,,,False,5.998,
OCNT-0479249,,,,False,6.118,
OCNT-0479251,,,,False,6.112,
OCNT-0479252,,,,False,2.257,
OCNT-0479253,,,,False,6.047,
OCNT-0479255,,,,False,6.326,
OCNT-0479257,,,,False,6.138,
OCNT-0479260,,,,False,5.672,
OCNT-0479261,,,,False,5.774,
OCNT-0479263,,,,False,5.631,
OCNT-0479265,,,,False,5.266,
OCNT-0479268,,,,False,5.707,
OCNT-0479274,,,,False,6.512,
OCNT-0479276,,,,False,7.048,
OCNT-0479278,,,,False,6.701,
OCNT-0479280,,,,False,6.69,
OCNT-0479283,,,,False,6.05,
OCNT-0479284,,,,False,4.533,
OCNT-0479285,,,,False,6.053,
OCNT-0479287,,,,False,6.282,
OCNT-0479288,,,,False,6.157,
OCNT-0479293,,,,False,5.78,
OCNT-0479300,,,,False,6.302,
OCNT-0479302,,,,False,6.568,
OCNT-0479304,,,,False,6.589,
OCNT-0479306,,,,False,6.557,
OCNT-0479308,,,,False,6.68,
OCNT-0479318,,,,False,5.366,
OCNT-0479322,,,,False,5.402,
OCNT-0479328,,,,False,5.73,
OCNT-0479338,,,,False,6.204,
OCNT-0479344,,,,False,5.924,
OCNT-0479351,,,,False,5.951,
OCNT-0479361,,,,False,5.873,
OCNT-0479364,,,,False,6.155,
OCNT-0479366,,,,False,5.878,
OCNT-0479368,,,,False,5.604,
OCNT-0479370,,,,False,6.114,
OCNT-0479372,,,,False,5.801,
OCNT-0479376,,,,False,6.261,
OCNT-0479377,,,,False,6.165,
OCNT-0479379,,,,False,5.855,
OCNT-0479383,,,,False,5.034,
OCNT-0479384,,,,False,5.694,
OCNT-0479385,,,,False,5.258,
OCNT-0479389,,,,False,5.707,
OCNT-0479390,,,,False,6.059,
OCNT-0479391,,,,False,5.81,
OCNT-0479393,,,,False,5.307,
OCNT-0479397,,,,False,5.163,
OCNT-0479399,,,,False,5.701,
OCNT-0479401,,,,False,6.093,
OCNT-0479403,,,,False,5.212,
OCNT-0479405,,,,False,5.243,
OCNT-0479407,,,,False,5.919,
OCNT-0479409,,,,False,5.609,
OCNT-0479411,,,,False,5.234,
OCNT-0479413,,,,False,5.897,
OCNT-0479427,,,,False,5.497,
OCNT-0479429,,,,False,5.951,
OCNT-0479433,,,,False,4.891,
OCNT-0479435,,,,False,5.166,
OCNT-0479437,,,,False,6.268,
OCNT-0479442,,,,False,5.881,
OCNT-0479444,,,,False,5.457,
OCNT-0479446,,,,False,5.992,
OCNT-0479448,,,,False,5.504,
OCNT-0479450,,,,False,6.339,
OCNT-0479466,,,,False,5.931,
OCNT-0479472,,,,False,6.238,
OCNT-0479496,,,,False,5.207,
OCNT-0479499,,,,False,5.992,
OCNT-0479500,,,,False,6.164,
OCNT-0479501,,,,False,6.294,
OCNT-0479503,,,,False,6.411,
OCNT-0479523,,,,False,5.04,
OCNT-0479525,,,,False,6.246,
OCNT-0479527,,,,False,6.087,
OCNT-0479564,,,,False,4.388,
OCNT-0479583,,,,False,6.126,
OCNT-0479585,,,,False,5.085,
OCNT-0479588,,,,False,5.802,
OCNT-0479598,,,,False,5.437,
OCNT-0479600,,,,False,5.785,
OCNT-0479603,,,,False,5.106,
OCNT-0479605,,,,False,5.008,
OCNT-0479613,,,,False,5.712,
OCNT-0479618,,,,False,5.815,
OCNT-0479622,,,,False,6.01,
OCNT-0479624,,,,False,6.302,
OCNT-0479677,,,,False,6.523,
OCNT-0479685,,,,False,6.284,
OCNT-0479687,,,,False,5.498,
OCNT-0479689,,,,False,5.463,
OCNT-0479693,,,,False,6.359,
OCNT-0479715,,,,False,6.277,
OCNT-0479717,,,,False,5.066,
OCNT-0479721,,,,False,7.207,
OCNT-0479723,,,,False,5.688,
OCNT-0479725,,,,False,5.553,
OCNT-0479727,,,,False,5.44,
OCNT-0479749,,,,False,5.942,
OCNT-0479751,,,,False,6.409,
OCNT-0479757,,,,False,5.842,
OCNT-0479771,,,,False,6.499,
OCNT-0480057,,,,False,5.454,
OCNT-0481618,,,,False,2.847,2.275
OCNT-0481714,,,,False,6.028,
OCNT-0481724,,,,False,5.272,
OCNT-0481739,,,,False,4.604,
OCNT-0481795,,,,False,6.816,
OCNT-0481805,,,,False,4.521,
OCNT-0481962,,,,False,5.844,
OCNT-0482018,,,,False,6.005,
OCNT-0482020,,,,False,5.886,
OCNT-0482022,,,,False,5.518,
OCNT-0482024,,,,False,5.591,
OCNT-0482026,,,,False,6.147,
OCNT-0482030,,,,False,5.529,
OCNT-0482032,,,,False,5.529,
OCNT-0482050,,,,False,5.17,
OCNT-0482052,,,,False,3.828,
OCNT-0482054,,,,False,6.763,
OCNT-0482056,,,,False,5.534,
OCNT-0482072,,,,False,5.067,
OCNT-0482076,,,,False,5.089,
OCNT-0482080,,,,False,4.705,
OCNT-0482082,,,,False,5.778,
OCNT-0482086,,,,False,5.783,
OCNT-0482088,,,,False,6.027,
OCNT-0482092,,,,False,5.281,
OCNT-0482094,,,,False,5.514,
OCNT-0482096,,,,False,6.306,
OCNT-0482106,,,,False,5.1,
OCNT-0482114,,,,False,6.439,
OCNT-0482116,,,,False,6.351,
OCNT-0482118,,,,False,4.974,
OCNT-0482120,,,,False,5.998,
OCNT-0482122,,,,False,6.086,
OCNT-0482126,,,,False,5.81,
OCNT-0482146,,,,False,6.456,
OCNT-0482148,,,,False,6.301,
OCNT-0482156,,,,False,6.426,
OCNT-0482160,,,,False,5.957,
OCNT-0482176,,,,False,6.218,
OCNT-0482180,,,,False,6.635,
OCNT-0482206,,,,False,5.087,
OCNT-0482212,,,,False,6.227,
OCNT-0482222,,,,False,6.881,
OCNT-0482228,,,,False,4.903,
OCNT-0482242,,,,False,5.953,
OCNT-0482260,,,,False,4.678,
OCNT-0482272,,,,False,5.84,
OCNT-0482276,,,,False,5.824,
OCNT-0482286,,,,False,5.849,
OCNT-0482292,,,,False,5.909,
OCNT-0482294,,,,False,6.233,
OCNT-0482298,,,,False,5.808,
OCNT-0482300,,,,False,6.084,
OCNT-0482302,,,,False,6.069,
OCNT-0482304,,,,False,5.258,
OCNT-0482324,,,,False,6.197,
OCNT-0482326,,,,False,6.311,
OCNT-0482328,,,,False,5.344,
OCNT-0482330,,,,False,6.098,
OCNT-0482332,,,,False,6.276,
OCNT-0482334,,,,False,6.334,
OCNT-0482336,,,,False,5.822,
OCNT-0482364,,,,False,5.507,
OCNT-0482368,,,,False,6.389,
OCNT-0482383,,,,False,3.789,
OCNT-0482388,,,,False,5.375,
OCNT-0482389,,,,False,4.916,
OCNT-0482390,,,,False,6.197,
OCNT-0482391,,,,False,5.213,
OCNT-0482392,,,,False,5.312,
OCNT-0482403,,,,False,5.472,
OCNT-0482405,,,,False,5.08,
OCNT-0482437,,,,False,6.41,
OCNT-0482457,,,,False,6.661,
OCNT-0482484,,,,False,5.493,
OCNT-0482490,,,,False,4.9,
OCNT-0482497,,,,False,6.118,
OCNT-0482513,,,,False,6.883,
OCNT-0482520,,,,False,5.84,
OCNT-0482531,,,,False,4.705,
OCNT-0482532,,,,False,6.251,
OCNT-0482548,,,,False,6.045,
OCNT-0482553,,,,False,6.288,
OCNT-0482556,,,,False,4.681,
OCNT-0482557,,,,False,6.082,
OCNT-0482558,,,,False,5.694,
OCNT-0482560,,,,False,4.994,
OCNT-0482578,,,,False,4.697,
OCNT-0482580,,,,False,5.117,
OCNT-0482582,,,,False,4.885,
OCNT-0482584,,,,False,4.969,
OCNT-0482586,,,,False,5.191,
OCNT-0482588,,,,False,4.742,
OCNT-0482596,,,,False,6.786,
OCNT-0483290,,,,,,
OCNT-0483502,False,4.564,4.44,,,
OCNT-0483505,False,4.712,4.495,,,
OCNT-0483873,,,,False,2.985,
OCNT-0492202,,,,False,4.456,4.441
OCNT-0492977,,,,True,5.769,4.703
OCNT-0493312,False,3.757,2.277,,,
OCNT-0493346,,,,False,2.51,3.022
OCNT-0493664,False,5.077,4.996,False,2.017,2.214
OCNT-0493764,False,5.127,5.112,,,
OCNT-0493767,,,,False,4.832,4.766
OCNT-0493792,,,,,,
OCNT-0493842,,,,,,
OCNT-0493904,,,,,,
OCNT-0493917,,,,False,3.9,
OCNT-0493920,,,,False,5.259,
OCNT-0493927,False,2.877,2.132,,,
OCNT-0493928,,,,False,5.694,
OCNT-0493933,,,,False,5.929,
OCNT-0493938,,,,False,5.722,
OCNT-0493940,False,5.227,5.282,False,3.669,
OCNT-0493944,,,,False,4.007,
OCNT-0493949,,,,False,4.641,
OCNT-0493951,,,,,,
OCNT-0493954,,,,False,3.93,
OCNT-0493958,,,,False,5.456,
OCNT-0493961,,,,False,6.347,
OCNT-0493966,,,,False,4.475,
OCNT-0493970,,,,False,5.476,
OCNT-0493971,,,,False,4.947,
OCNT-0493974,,,,False,6.152,
OCNT-0493978,,,,False,2.227,
OCNT-0493982,,,,False,5.146,
OCNT-0493985,,,,False,5.873,
OCNT-0493988,,,,False,3.171,
OCNT-0493990,False,4.713,4.768,False,5.664,
OCNT-0493997,,,,False,4.736,
OCNT-0494001,,,,False,5.262,
OCNT-0494005,,,,False,5.259,
OCNT-0494012,,,,,,
OCNT-0494021,,,,False,4.249,
OCNT-0494023,False,4.422,4.174,True,5.19,4.842
OCNT-0494025,,,,False,5.425,
OCNT-0494038,,,,False,6.21,
OCNT-0494040,,,,False,5.578,
OCNT-0494041,,,,False,5.507,
OCNT-0494048,,,,False,5.924,
OCNT-0494056,,,,False,5.721,
OCNT-0494076,,,,False,6.228,
OCNT-0494077,,,,False,6.386,
OCNT-0494078,,,,False,2.335,
OCNT-0494083,,,,False,5.033,
OCNT-0494084,,,,,,
OCNT-0494103,,,,False,2.085,
OCNT-0494105,,,,False,5.077,4.824
OCNT-0494106,,,,False,4.34,
OCNT-0494109,,,,False,4.871,
OCNT-0494110,,,,False,5.349,5.38
OCNT-0494125,,,,False,2.707,
OCNT-0494126,,,,False,5.056,
OCNT-0494130,,,,False,5.018,
OCNT-0494134,,,,False,4.525,
OCNT-0494135,,,,False,4.981,
OCNT-0494136,,,,False,5.415,
OCNT-0494138,,,,False,3.822,
OCNT-0494139,True,5.163,4.412,,,
OCNT-0494141,,,,False,1.987,
OCNT-0494142,,,,False,4.692,
OCNT-0494150,,,,False,5.07,
OCNT-0494151,,,,False,4.876,
OCNT-0494154,,,,False,6.302,
OCNT-0494156,,,,False,5.158,
OCNT-0494158,,,,False,4.874,
OCNT-0494160,,,,,,
OCNT-0494161,False,5.079,4.907,False,4.638,
OCNT-0494162,,,,,,
OCNT-0494164,,,,,,
OCNT-0494165,,,,False,4.534,
OCNT-0494166,False,4.735,4.56,,,
OCNT-0494173,,,,False,5.532,
OCNT-0494176,,,,False,5.65,
OCNT-0494192,,,,False,5.247,
OCNT-0494193,,,,False,3.93,
OCNT-0494195,,,,False,3.66,3.684
OCNT-0494197,,,,False,3.067,
OCNT-0494198,,,,False,5.744,
OCNT-0494205,,,,,,
OCNT-0494209,,,,False,5.327,
OCNT-0494212,,,,False,5.049,
OCNT-0494220,,,,False,5.59,
OCNT-0494222,,,,False,5.707,
OCNT-0494638,,,,,,
OCNT-0494698,,,,,,
OCNT-0494717,,,,False,2.474,2.161
OCNT-0494811,True,5.019,4.704,,,
OCNT-0495039,,,,False,3.348,2.402
OCNT-0495153,False,5.705,5.689,False,5.716,5.558
OCNT-0495157,,,,False,4.03,3.443
OCNT-0495189,,,,False,2.275,2.114
OCNT-0495216,False,4.96,4.813,False,5.043,4.835
OCNT-0495275,,,,True,6.114,5.422
OCNT-0495277,,,,,,
OCNT-0495303,,,,,,
OCNT-0495340,True,5.276,4.375,,,
OCNT-0495493,False,4.679,4.522,,,
OCNT-0495620,True,5.005,4.702,,,
OCNT-0495682,,,,,,
OCNT-0495765,,,,False,5.734,
OCNT-0495768,,,,False,4.837,
OCNT-0495774,,,,False,6.254,
OCNT-0495778,,,,False,5.153,
OCNT-0495787,,,,False,2.211,
OCNT-0495788,,,,False,5.072,
OCNT-0495792,,,,False,5.84,
OCNT-0495794,,,,False,4.971,
OCNT-0495796,,,,False,5.503,
OCNT-0495800,,,,False,4.866,
OCNT-0495801,,,,False,6.058,
OCNT-0495807,,,,False,5.75,
OCNT-0495815,,,,False,5.166,
OCNT-0495819,,,,False,5.024,
OCNT-0495821,,,,False,6.352,
OCNT-0495824,,,,False,5.784,
OCNT-0495825,,,,False,5.267,
OCNT-0495826,,,,False,5.775,
OCNT-0495828,,,,False,5.52,
OCNT-0495830,,,,False,6.131,
OCNT-0495833,,,,False,5.056,
OCNT-0495835,,,,False,5.189,
OCNT-0495846,,,,False,5.263,
OCNT-0495848,,,,False,2.77,
OCNT-0495855,,,,False,5.391,
OCNT-0495857,,,,False,6.246,
OCNT-0495858,,,,False,5.328,
OCNT-0495871,,,,False,4.645,
OCNT-0495873,,,,False,4.818,
OCNT-0495877,,,,False,5.796,
OCNT-0495880,,,,False,5.374,
OCNT-0495892,,,,False,5.8,
OCNT-0495904,,,,False,5.969,
OCNT-0495907,,,,False,5.215,
OCNT-0495908,,,,False,4.987,
OCNT-0495913,,,,False,1.99,
OCNT-0495926,,,,False,5.807,
OCNT-0495942,,,,False,3.506,
OCNT-0495943,,,,False,5.807,
OCNT-0495950,,,,False,5.723,
OCNT-0495951,,,,False,4.92,
OCNT-0495955,,,,False,5.736,
OCNT-0495960,,,,False,4.977,
OCNT-0495982,,,,False,5.137,
OCNT-0495989,,,,False,5.726,
OCNT-0495995,,,,False,6.127,
OCNT-0495999,,,,False,5.574,
OCNT-0496002,,,,False,6.47,
OCNT-0496006,,,,False,5.257,
OCNT-0496015,,,,False,3.91,
OCNT-0496019,,,,False,2.857,
OCNT-0496032,,,,False,4.203,
OCNT-0496035,,,,False,6.001,
OCNT-0496041,,,,False,6.954,
OCNT-0496043,,,,False,2.299,
OCNT-0496045,,,,False,2.179,
OCNT-0496415,False,4.45,4.259,,,
OCNT-0496475,False,5.446,5.265,,,
OCNT-0496647,True,5.354,5.042,,,
OCNT-0497308,,,,False,6.556,
OCNT-0497311,,,,False,4.923,
OCNT-0497323,,,,False,5.752,
OCNT-0497327,,,,False,5.912,
OCNT-0497333,,,,False,3.441,
OCNT-0497334,,,,False,5.425,
OCNT-0497336,,,,False,5.738,
OCNT-0497339,,,,False,5.748,
OCNT-0497342,,,,False,5.07,
OCNT-0497343,,,,False,6.237,
OCNT-0497344,,,,False,5.967,
OCNT-0497347,,,,False,5.628,
OCNT-0497352,,,,False,5.299,
OCNT-0497353,,,,False,5.832,
OCNT-0497354,,,,False,5.074,
OCNT-0497356,,,,False,7.542,
OCNT-0497363,,,,False,6.384,
OCNT-0497366,,,,False,5.146,
OCNT-0497367,,,,False,4.882,
OCNT-0497368,,,,False,6.143,
OCNT-0497370,,,,False,6.388,
OCNT-0497382,,,,False,7.029,
OCNT-0497383,,,,False,6.158,
OCNT-0497387,,,,False,4.882,
OCNT-0497389,,,,False,6.056,
OCNT-0497393,,,,False,5.908,
OCNT-0497397,,,,False,5.917,
OCNT-0497409,,,,False,5.067,
OCNT-0497415,,,,False,5.21,
OCNT-0497418,,,,False,6.506,
OCNT-0497420,,,,False,2.726,
OCNT-0497421,,,,False,5.945,
OCNT-0497422,,,,False,5.879,
OCNT-0497430,,,,False,2.176,
OCNT-0497436,,,,False,4.369,
OCNT-0497443,,,,False,4.725,
OCNT-0497446,,,,False,5.66,
OCNT-0497451,,,,False,4.663,
OCNT-0497452,,,,False,5.883,
OCNT-0497455,,,,False,5.851,
OCNT-0497460,,,,False,5.056,
OCNT-0497464,,,,False,5.711,
OCNT-0497465,,,,False,5.753,
OCNT-0497469,,,,False,5.765,
OCNT-0497470,,,,False,4.284,
OCNT-0497471,,,,False,6.027,
OCNT-0497478,,,,False,5.272,
OCNT-0497485,,,,False,5.842,
OCNT-0497487,,,,False,6.253,
OCNT-0497490,,,,False,7.231,
OCNT-0497497,,,,False,4.869,
OCNT-0497498,,,,False,6.454,
OCNT-0497499,,,,False,5.404,
OCNT-0497501,,,,False,5.947,
OCNT-0497504,,,,False,5.807,
OCNT-0497508,,,,False,2.919,
OCNT-0497510,,,,False,5.008,
OCNT-0497512,,,,False,5.097,
OCNT-0497513,,,,False,6.331,
OCNT-0497514,,,,False,3.856,
OCNT-0497518,,,,False,3.242,
OCNT-0497528,,,,False,4.215,
OCNT-0497533,,,,False,5.484,
OCNT-0497537,,,,False,5.8,
OCNT-0497545,,,,False,3.835,
OCNT-0497549,,,,False,5.517,
OCNT-0497551,,,,False,5.197,
OCNT-0497557,,,,False,4.599,
OCNT-0497562,,,,False,6.116,
OCNT-0497566,,,,False,5.284,
OCNT-0497573,,,,False,5.507,
OCNT-0497577,,,,False,3.05,
OCNT-0497581,,,,False,4.63,
OCNT-0497584,,,,False,5.716,
OCNT-0497588,,,,False,5.44,
OCNT-0497603,,,,False,5.724,
OCNT-0497605,,,,False,5.845,
OCNT-0497608,,,,False,6.331,
OCNT-0497719,False,3.949,2.393,,,
OCNT-0497724,,,,False,5.442,5.28
OCNT-0497798,,,,False,4.22,4.006
OCNT-0497847,,,,,,
OCNT-0497901,,,,True,5.001,4.412
OCNT-0497926,,,,,,
OCNT-0497930,,,,False,3.578,
OCNT-0497933,,,,False,3.86,
OCNT-0497934,,,,True,6.032,5.491
OCNT-0497938,,,,False,5.741,
OCNT-0497939,,,,False,3.451,
OCNT-0497941,,,,False,4.905,
OCNT-0497944,,,,False,5.357,
OCNT-0497946,,,,,,
OCNT-0497951,,,,False,4.689,
OCNT-0497954,False,5.053,4.806,False,4.342,4.323
OCNT-0497961,,,,False,2.634,
OCNT-0497964,,,,False,5.175,
OCNT-0497967,,,,False,2.8,
OCNT-0497975,,,,False,3.781,
OCNT-0497977,,,,False,1.957,
OCNT-0497979,False,6.55,6.411,False,2.798,
OCNT-0497983,,,,False,4.023,3.801
OCNT-0497986,False,5.198,5.001,,,
OCNT-0497989,,,,False,5.867,5.681
OCNT-0497991,,,,False,3.653,
OCNT-0497994,False,3.78,2.585,False,5.932,5.757
OCNT-0497995,,,,False,5.489,
OCNT-0497997,,,,False,4.749,
OCNT-0497998,,,,False,1.935,
OCNT-0498000,,,,False,1.901,
OCNT-0498002,,,,False,4.758,
OCNT-0498003,,,,False,5.053,
OCNT-0498011,,,,False,3.833,
OCNT-0498014,,,,,,
OCNT-0498016,,,,False,5.443,
OCNT-0498018,,,,False,6.16,
OCNT-0498019,,,,False,4.512,
OCNT-0498020,,,,False,5.052,
OCNT-0498026,,,,False,5.453,
OCNT-0498028,,,,False,5.137,
OCNT-0498030,True,4.752,4.283,True,5.471,5.025
OCNT-0498031,,,,False,5.133,
OCNT-0498036,,,,False,2.057,2.325
OCNT-0498041,,,,False,3.542,
OCNT-0498042,,,,False,3.754,3.533
OCNT-0498044,,,,False,4.165,
OCNT-0498047,,,,False,1.925,
OCNT-0498050,,,,False,3.356,
OCNT-0498051,,,,False,4.193,
OCNT-0498056,,,,False,5.543,
OCNT-0498060,,,,False,2.649,
OCNT-0498061,,,,False,3.632,
OCNT-0498064,,,,True,5.317,4.989
OCNT-0498067,False,4.549,4.252,,,
OCNT-0498074,,,,False,3.843,
OCNT-0498084,,,,False,3.836,
OCNT-0498090,,,,,,
OCNT-0498098,,,,False,5.359,
OCNT-0498099,,,,False,4.388,
OCNT-0498102,,,,False,5.583,
OCNT-0498107,,,,False,6.439,
OCNT-0498109,,,,False,5.005,
OCNT-0498111,,,,False,6.184,
OCNT-0498112,,,,False,5.064,
OCNT-0498121,,,,False,3.719,2.104
OCNT-0498123,,,,False,4.294,
OCNT-0498125,,,,,,
OCNT-0498126,,,,,,
OCNT-0498127,,,,False,3.654,3.688
OCNT-0498133,,,,False,2.058,
OCNT-0498134,,,,False,4.41,
OCNT-0498137,,,,False,6.519,
OCNT-0498138,,,,False,4.544,
OCNT-0498139,,,,False,5.291,
OCNT-0498143,,,,False,5.18,
OCNT-0498144,,,,False,4.292,
OCNT-0498147,,,,False,2.66,
OCNT-0498150,,,,False,2.965,
OCNT-0498154,,,,False,4.37,
OCNT-0498155,,,,False,4.052,
OCNT-0498160,,,,,,
OCNT-0498161,,,,False,4.788,
OCNT-0498162,,,,False,4.776,
OCNT-0498165,,,,False,5.169,
OCNT-0498171,,,,False,5.608,
OCNT-0498173,,,,False,6.568,
OCNT-0498176,,,,False,3.915,
OCNT-0498178,,,,False,4.902,
OCNT-0498182,,,,False,5.027,
OCNT-0498184,,,,False,2.556,
OCNT-0498185,,,,False,4.123,
OCNT-0498193,,,,False,5.69,
OCNT-0498194,,,,False,1.98,
OCNT-0498195,,,,False,6.554,
OCNT-0498203,,,,False,5.993,
OCNT-0498430,,,,,,
OCNT-0713834,False,1.992,2.016,False,5.616,5.417
OCNT-0713835,True,4.792,4.472,,,
OCNT-1083122,,,,,,
OCNT-1411118,False,4.679,4.528,,,
OCNT-1685194,,,,False,4.337,4.278
OCNT-1755345,,,,False,5.199,5.005
OCNT-1755349,,,,,,
OCNT-1871132,,,,False,2.766,2.367
OCNT-1893991,True,5.409,5.078,,,
OCNT-1893994,False,4.267,4.072,,,
OCNT-1893998,True,4.926,4.306,,,
OCNT-1911794,False,7.597,7.466,,,
OCNT-1911799,True,5.492,4.377,,,
OCNT-1911800,False,6.052,5.785,,,
OCNT-1965886,,,,False,2.288,1.922
OCNT-1965934,False,5.589,5.505,,,
OCNT-1965960,,,,,,
OCNT-2077048,True,5.48,5.006,,,
OCNT-2127780,False,4.954,4.79,,,
OCNT-2308460,,,,True,5.454,4.77
OCNT-2308462,,,,True,5.417,4.514
OCNT-2308464,,,,True,5.269,4.553
OCNT-2308465,,,,,,
OCNT-2308466,True,4.594,2.83,,,
OCNT-2308468,,,,,,
OCNT-2308470,,,,True,6.084,5.643
OCNT-2308473,,,,False,3.457,3.365
OCNT-2308474,,,,,,
OCNT-2308475,,,,True,6.696,5.86
OCNT-2308476,,,,,,
OCNT-2308478,False,5.064,4.977,,,
OCNT-2308479,,,,False,3.774,3.654
OCNT-2308483,False,2.641,2.082,,,
OCNT-2308492,,,,True,5.367,4.837
OCNT-2308494,,,,False,4.494,4.332
OCNT-2308499,False,4.816,4.562,,,
OCNT-2308501,,,,False,3.727,3.177
OCNT-2308502,,,,False,3.562,3.234
OCNT-2308504,,,,True,4.689,4.163
OCNT-2308506,,,,,,
OCNT-2308508,,,,,,
OCNT-2308510,,,,,,
OCNT-2308511,,,,False,1.965,1.983
OCNT-2308512,,,,True,4.789,4.405
OCNT-2308515,,,,,,
OCNT-2308519,True,4.351,3.385,,,
OCNT-2308520,False,5.029,5.012,,,
OCNT-2308522,,,,,,
OCNT-2308523,False,4.651,4.375,,,
OCNT-2308526,True,5.023,4.701,,,
OCNT-2308529,,,,,,
OCNT-2308531,,,,False,5.144,4.959
OCNT-2308536,,,,,,
OCNT-2308537,False,4.578,4.533,False,4.284,3.689
OCNT-2308539,,,,,,
OCNT-2308543,False,5.079,4.798,,,
OCNT-2308546,False,4.835,4.679,,,
OCNT-2308550,,,,True,5.23,4.217
OCNT-2308553,,,,,,
OCNT-2308554,,,,,,
OCNT-2308556,,,,False,3.036,2.432
OCNT-2308557,,,,False,3.724,3.099
OCNT-2308560,,,,False,4.817,4.552
